perimetre,millesime,tarif,quantite,taux_taxation,composante_carbone,boucliers_et_aides,prix_quotas_ets,prix_reel_quotas_ets,remboursement_indirect_ets,taux_taxation_net,hors_calculateur,n_sous_cellules,decomposition_homogene,regime_fiscal,regime_fiscal_n,secteur_economique,secteur_economique_n,agents,agents_n,type_de_produit,type_de_produit_n,gaz_a_effet_de_serre,gaz_a_effet_de_serre_n,unite_tarif,unite_quantite
Energie,2017,0.167,0.222227778,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.0,1,True,Fioul lourd - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,0.5,12.878453499,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,True,,2,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,1.0,5.53917381,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,True,Consommations >3kWh/€ de VA (fuite carbone),1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,1.101574659,39.454249018,0.0,0.13627702996662955,0.0,1.101574658995131,0.10597651565304197,0.0,0.0,1.101574658995131,4,False,,4,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,1.159563212,35.383522636,0.0,0.0,0.0,1.1595632117988368,0.040122405152582426,0.0,0.0,1.1595632117988368,2,False,,3,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,1.19,2.350425502,1.19,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1,True,Charbon - Grande consommation et quotas ETS,1,,5,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2017,1.52,0.172596377,1.52,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1,True,Gaz - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,1.523498538,15.83317796,0.0,0.0,0.0,1.5234985378177952,0.7769966193214038,0.0,0.0,1.5234985378177952,2,False,Kerosene - Aéronefs,1,Transports entreprises,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,1.548855539,13.358110633999999,0.0,0.0,0.0,1.548855539402211,0.08136782943782249,0.0,0.0,1.548855539402211,2,False,,4,Industrie,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,1.6,2.274904288,1.6,1.405908,0.0,0.0,0.0,0.0,1.6,0.0,1,True,Gaz - Grande consommation et fuite carbone,1,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,1.621185347,1.863648151,0.0,0.0,0.0,1.6211853472003819,0.03141755845187199,0.0,0.0,1.6211853472003819,2,False,,2,Industrie,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,1.716793714,28.565174798999998,0.0,0.0,0.0,1.716793713830147,0.13556937003826616,0.0,0.0,1.716793713830147,2,False,,3,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,1.966206844,5.835495020000001,0.0,0.0,0.0,1.9662068441686678,0.06947400484506802,0.0,0.0,1.9662068441686678,2,False,,2,Industrie,1,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2017,2.0,11.375468986,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,True,Consommations >3kWh/€ de VA,1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,2.09922718,0.073114438,0.0,0.0,0.0,2.0992271803492115,0.05306171612163685,0.0,0.0,2.0992271803492115,2,False,,2,Industrie,1,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2017,2.223933746,2.223022008,0.0,0.0,0.0,2.2239337455184716,0.0956882799541395,0.0,0.0,2.2239337455184716,2,False,,2,Industrie,1,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2017,2.5,3.645078977,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1,True,"Consommations entre 1,5 et 3kWh/€ de VA (fuite carbone)",1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,2.679563212,56.672030316000004,1.52,0.0,0.0,1.159563211798837,0.19800829799634395,0.0,1.52,1.159563211798837,2,False,Gaz - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,2.759563212,0.0,1.6,1.405908,0.0,1.159563211798837,0.5797816058994185,0.0,1.6,1.159563211798837,2,False,Gaz - Grande consommation et fuite carbone,1,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,3.156206844,3.953928158,1.19,0.0,0.0,1.966206844168668,0.8471710278150183,0.0,1.19,1.966206844168668,2,False,Charbon - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2017,3.28922718,0.08623133399999999,1.19,0.0,0.0,2.099227180349212,0.43397058932614135,0.0,1.19,2.099227180349212,2,False,Charbon - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2017,3.413933746,0.511957473,1.19,0.0,0.0,2.2239337455184716,0.6501120607557118,0.0,1.19,2.2239337455184716,2,False,Charbon - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2017,3.86,25.439142748,3.86,0.0,0.0,0.0,0.0,0.0,3.86,0.0,1,True,Gazole Non Routier - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,5.0,14.902632423,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,True,"Consommations entre 1,5 et 3kWh/€ de VA",1,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,5.5,1.673678567,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,1,True,"Consommations < 1,5kWh/€ de VA (fuite carbone)",1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,5.88,237.694882463,5.88,6.125742,0.0,0.0,0.0,0.0,5.88,0.0,1,True,Gaz - Combustible,1,,4,,2,,2,,0,euro/MWh,TWh
Energie,2017,5.99,4.453986347,5.99,6.125742,0.0,0.0,0.0,0.0,5.99,0.0,1,True,Gaz - Carburant,1,,2,,2,,2,,0,euro/MWh,TWh
Energie,2017,7.039563212,29.47633631,5.88,6.125742000000001,0.0,1.159563211798837,0.10637964418217223,0.0,5.88,1.159563211798837,2,False,Gaz - Combustible,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,7.5,32.231630311,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,1,True,,2,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,8.586,0.558257452,8.586,8.5644,0.0,0.0,0.0,0.0,8.586,0.0,1,True,Fioul lourd - Combustible,1,,3,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,10.207185347,1.686918177,8.586,8.5644,0.0,1.621185347200382,0.2484479195390565,0.0,8.586,1.621185347200382,2,False,Fioul lourd - Combustible,1,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,11.89,93.111921503,11.89,8.182296,0.0,0.0,0.0,0.0,11.89,0.0,1,True,Fioul domestique combustible,1,,6,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,12.0,1.90846273,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1,True,Datacenters,1,Tertiaire,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,12.9132,0.959827326,12.9132,5.8194,0.0,0.0,0.0,0.0,12.9132,0.0,1,True,GPL - Carburant,1,,2,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,13.438855539,1.194962217,11.89,8.182296,0.0,1.548855539402211,0.26695977549650995,0.0,11.89,1.548855539402211,2,False,Fioul domestique combustible,1,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,14.2335,0.879281914,14.2335,7.958304,0.0,0.0,0.0,0.0,14.2335,0.0,1,True,E85 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,15.09,3.872474715,15.09,8.182296,0.0,0.0,0.0,0.0,15.09,0.0,1,True,Gazole Non Routier,1,,4,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,16.638855539,0.105186534,15.09,8.182296,0.0,1.548855539402211,0.1186171326790846,0.0,15.09,1.548855539402211,2,False,Gazole Non Routier,1,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,25.573,168.364585854,25.573,0.0,0.0,0.0,0.0,0.0,25.573,0.0,1,True,Electricité - entreprises,1,,5,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,30.2,1.664669767,30.2,0.0,0.0,0.0,0.0,0.0,30.2,0.0,1,True,Gazole - Taxis,1,Transports entreprises,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,31.717,161.31533,31.717,0.0,0.0,0.0,0.0,0.0,31.717,0.0,1,True,Electricité - ménages,1,,2,Ménages,1,Électricité,1,,0,euro/MWh,TWh
Energie,2017,39.19,9.715842371,39.19,0.0,0.0,0.0,0.0,0.0,39.19,0.0,1,True,Gazole - Transport public,1,Transports entreprises,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,39.79,3.463727778,39.79,8.04834,0.0,0.0,0.0,0.0,39.79,0.0,1,True,Kerosene - Carburant avions,1,Tertiaire,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,40.388,0.159356302,40.388,0.0,0.0,0.0,0.0,0.0,40.388,0.0,1,True,Essence - Taxis,1,Transports entreprises,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,43.19,81.484112708,43.19,0.0,0.0,0.0,0.0,0.0,43.19,0.0,1,True,Gazole - Transport marchandises,1,,5,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2017,44.354,2.102124444,44.354,8.04834,0.0,0.0,0.0,0.0,44.354,0.0,1,True,Kerosene combustible,1,Résidentiel ménages,1,Ménages,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2017,53.07,8.51400363,53.07,8.182296,0.0,0.0,0.0,0.0,53.07,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,54.42,275.481376919,54.42,8.182296,0.0,0.0,0.0,0.0,54.42,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,56.31,31.797773496,56.31,8.182296,0.0,0.0,0.0,0.0,56.31,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,71.717013124,28.763829155,71.71701312415145,8.001181699971013,0.0,0.0,0.0,0.0,71.71701312415145,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,72.078515449,0.783090077,72.0785154488212,7.9875148104496185,0.0,0.0,0.0,0.0,72.0785154488212,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,72.863586061,6.588568761,72.86358606124602,8.001181700031422,0.0,0.0,0.0,0.0,72.86358606124602,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,73.2038,3.590551278,73.2038,7.987514809772435,0.0,0.0,0.0,0.0,73.2038,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,74.024759116,47.132208373,74.02475911553668,7.98751480984692,0.0,0.0,0.0,0.0,74.02475911553668,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2017,75.172255381,6.57801287,75.1722553814614,7.987514809840415,0.0,0.0,0.0,0.0,75.1722553814614,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,0.0,392.29054572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,,26,,7,,2,,5,,0,euro/MWh,TWh
Energie,2018,0.119,2.550482694,0.119,0.0,0.0,0.0,0.0,0.0,0.119,0.0,1,True,Gaz - Agriculture,1,Agriculture,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,0.167,0.222227778,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.0,1,True,Fioul lourd - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,0.5,12.860323417,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,True,,2,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,0.712,3.312495385,0.712,0.0,0.0,0.0,0.0,0.0,0.712,0.0,1,True,GPL - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,1.0,5.512055568,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,True,Consommations >3kWh/€ de VA (fuite carbone),1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,1.19,2.513933764,1.19,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1,True,Charbon - Grande consommation et quotas ETS,1,,5,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2018,1.52,0.300837194,1.52,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1,True,Gaz - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,1.6,2.968220571,1.6,1.405908,0.0,0.0,0.0,0.0,1.6,0.0,1,True,Gaz - Grande consommation et fuite carbone,1,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,2.0,11.3204413,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,True,Consommations >3kWh/€ de VA,1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,2.5,3.627173069,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1,True,"Consommations entre 1,5 et 3kWh/€ de VA (fuite carbone)",1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,2.876974643,36.407587575,0.0,0.0,0.0,2.8769746426524527,0.47514366464869146,0.0,0.0,2.8769746426524527,2,False,,3,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,3.02842293,33.645106651,0.0,0.0,0.0,3.028422930444912,0.28145464032435785,0.0,0.0,3.028422930444912,2,False,,3,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,3.86,31.085503102,3.86,0.0,0.0,0.0,0.0,0.0,3.86,0.0,1,True,Gazole Non Routier - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,3.978910213,16.058249961999998,0.0,0.0,0.0,3.9789102133287697,2.0565874927853898,0.0,0.0,3.9789102133287697,2,False,Kerosene - Aéronefs,1,Transports entreprises,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,4.045134913,11.746423534,0.0,0.0,0.0,4.045134912650203,0.6802527333932895,0.0,0.0,4.045134912650203,2,False,,4,Industrie,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,4.234038153,1.382023658,0.0,0.0,0.0,4.234038153337572,0.40671935645311225,0.0,0.0,4.234038153337572,2,False,,2,Industrie,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,4.483737839,26.959879404,0.0,0.0,0.0,4.483737839303633,0.6129134602138776,0.0,0.0,4.483737839303633,2,False,,3,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,4.54842293,57.399803435,1.5200000000000002,0.0,0.0,3.028422930444912,0.6438234431878531,0.0,1.5200000000000002,3.028422930444912,2,False,Gaz - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,4.62842293,0.0,1.6,1.405908,0.0,3.028422930444912,1.514211465222456,0.0,1.6,3.028422930444912,2,False,Gaz - Grande consommation et fuite carbone,1,Industrie,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,5.0,14.779916745,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,True,"Consommations entre 1,5 et 3kWh/€ de VA",1,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,5.135128324,5.502061061,0.0,0.0,0.0,5.135128324432491,0.5627892774120788,0.0,0.0,5.135128324432491,2,False,,2,Industrie,1,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2018,5.189,15.38705442,5.189,2.724248112023177,0.0,0.0,0.0,0.0,5.189,0.0,1,True,GPL - Combustible,1,,4,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,5.482536583,0.08793416700000001,0.0,0.0,0.0,5.482536583167881,0.4703683119424676,0.0,0.0,5.482536583167881,2,False,,2,Industrie,1,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2018,5.5,1.665513875,5.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,1,True,"Consommations < 1,5kWh/€ de VA (fuite carbone)",1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,5.808231826,2.519993302,0.0,0.0,0.0,5.808231825732309,0.2997055265380932,0.0,0.0,5.808231825732309,2,False,,2,Industrie,1,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2018,5.99,4.709191958,5.99,6.125742,0.0,0.0,0.0,0.0,5.99,0.0,1,True,Gaz - Carburant,1,,2,,2,,2,,0,euro/MWh,TWh
Energie,2018,6.325128324,4.455449117000001,1.19,0.0,0.0,5.13512832443249,2.169552042918439,0.0,1.19,5.13512832443249,2,False,Charbon - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2018,6.672536583,0.16282022899999998,1.19,0.0,0.0,5.482536583167881,1.415241591040399,0.0,1.19,5.482536583167881,2,False,Charbon - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2018,6.998231826,0.640323016,1.19,0.0,0.0,5.808231825732309,1.7990226772748876,0.0,1.19,5.808231825732309,2,False,Charbon - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2018,7.5,32.076916505,7.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,1,True,,2,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,8.065974643,2.287443839,5.189,2.724248112023177,0.0,2.8769746426524536,0.518349361754669,0.0,5.189,2.8769746426524536,2,False,GPL - Combustible,1,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,8.45,227.303737099,8.45,8.478875899280576,0.0,0.0,0.0,0.0,8.45,0.0,1,True,Gaz - Combustible,1,,4,,2,,2,,0,euro/MWh,TWh
Energie,2018,11.47842293,37.478651032,8.45,8.478875899280576,0.0,3.0284229304449117,0.4196425890902851,0.0,8.45,3.0284229304449117,2,False,Gaz - Combustible,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,12.0,1.90846273,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1,True,Datacenters,1,Tertiaire,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,12.555,0.378703029,12.555,12.52368,0.0,0.0,0.0,0.0,12.555,0.0,1,True,Fioul lourd - Combustible,1,,3,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,15.62,68.136422087,15.62,11.9649312,0.0,0.0,0.0,0.0,15.62,0.0,1,True,Fioul domestique combustible,1,,6,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,16.208,0.82575537,16.208,8.50968,0.0,0.0,0.0,0.0,16.208,0.0,1,True,GPL - Carburant,1,,2,,2,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,16.789038153,1.592812924,12.555,12.523679999999999,0.0,4.234038153337572,0.6079295255954029,0.0,12.555,4.234038153337572,2,False,Fioul lourd - Combustible,1,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,17.894,1.350562981,17.894,11.6373888,0.0,0.0,0.0,0.0,17.894,0.0,1,True,E85 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,18.82,17.068176159,18.82,11.9649312,0.0,0.0,0.0,0.0,18.82,0.0,1,True,Gazole Non Routier,1,,4,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,19.665134913,1.242069887,15.62,11.9649312,0.0,4.045134912650203,0.8203613684085799,0.0,15.62,4.045134912650203,2,False,Fioul domestique combustible,1,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,22.865134913,0.8903307250000001,18.82,11.9649312,0.0,4.045134912650203,0.7077343343121983,0.0,18.82,4.045134912650203,2,False,Gazole Non Routier,1,,2,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,25.573,167.488747761,25.573,0.0,0.0,0.0,0.0,0.0,25.573,0.0,1,True,Electricité - entreprises,1,,5,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,30.2,1.71328956,30.2,0.0,0.0,0.0,0.0,0.0,30.2,0.0,1,True,Gazole - Taxis,1,Transports entreprises,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,31.717,160.47729,31.717,0.0,0.0,0.0,0.0,0.0,31.717,0.0,1,True,Electricité - ménages,1,,2,Ménages,1,Électricité,1,,0,euro/MWh,TWh
Energie,2018,39.19,9.728901559,39.19,0.0,0.0,0.0,0.0,0.0,39.19,0.0,1,True,Gazole - Transport public,1,Transports entreprises,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,39.79,3.695952809,39.79,11.769048,0.0,0.0,0.0,0.0,39.79,0.0,1,True,Kerosene - Carburant avions,1,Tertiaire,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,40.388,0.17977482,40.388,0.0,0.0,0.0,0.0,0.0,40.388,0.0,1,True,Essence - Taxis,1,Transports entreprises,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,43.19,86.241083736,43.19,0.0,0.0,0.0,0.0,0.0,43.19,0.0,1,True,Gazole - Transport marchandises,1,,5,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2018,48.165723287,1.959836896,48.16572328726409,11.769048,0.0,0.0,0.0,0.0,48.16572328726409,0.0,1,True,Kerosene combustible,1,Résidentiel ménages,1,Ménages,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2018,59.4,8.109484964,59.4,11.9649312,0.0,0.0,0.0,0.0,59.4,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,60.48,39.868998568,60.48,11.9649312,0.0,0.0,0.0,0.0,60.48,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,60.75,217.83427458,60.75,11.9649312,0.0,0.0,0.0,0.0,60.75,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,62.64,30.064523531,62.64,11.9649312,0.0,0.0,0.0,0.0,62.64,0.0,1,True,Gazole - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,75.229,5.299019593,75.229,11.701333256187308,0.0,0.0,0.0,0.0,75.229,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,75.397,27.922227508,75.397,11.70133325621595,0.0,0.0,0.0,0.0,75.397,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,75.701,0.832508577,75.701,11.680937753157203,0.0,0.0,0.0,0.0,75.701,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,76.545,7.250186993,76.545,11.701333256125825,0.0,0.0,0.0,0.0,76.545,0.0,2,False,E10 - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,76.826,3.654980933,76.826,11.680937753180327,0.0,0.0,0.0,0.0,76.826,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,77.479,7.2338620119999995,77.479,11.680937753123231,0.0,0.0,0.0,0.0,77.479,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,77.647,37.847660714999996,77.647,11.68093775319164,0.0,0.0,0.0,0.0,77.647,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2018,78.795,6.4128151120000005,78.79500000000002,11.680937753203906,0.0,0.0,0.0,0.0,78.79500000000002,0.0,2,False,Essence - transport routier,1,,6,,2,,2,,0,euro/MWh,TWh
Energie,2019,0.0,416.64160264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True,,26,,7,,2,,5,,0,euro/MWh,TWh
Energie,2019,0.119,2.632950722,0.119,0.0,0.0,0.0,0.0,0.0,0.119,0.0,1,True,Gaz - Agriculture,1,Agriculture,1,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
Energie,2019,0.167,0.222227778,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.0,1,True,Fioul lourd - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2019,0.5,12.814107891,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,True,,2,,2,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2019,0.712,3.628327713,0.712,0.0,0.0,0.0,0.0,0.0,0.712,0.0,1,True,GPL - Agriculture,1,Agriculture,1,Entreprises et administrations,1,Pétrole,1,,0,euro/MWh,TWh
Energie,2019,1.0,5.444003359,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,True,Consommations >3kWh/€ de VA (fuite carbone),1,Industrie,1,Entreprises et administrations,1,Électricité,1,,0,euro/MWh,TWh
Energie,2019,1.19,1.87432784,1.19,0.0,0.0,0.0,0.0,0.0,1.19,0.0,1,True,Charbon - Grande consommation et quotas ETS,1,,5,Entreprises et administrations,1,Charbon,1,,0,euro/MWh,TWh
Energie,2019,1.52,0.297231443,1.52,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1,True,Gaz - Grande consommation et quotas ETS,1,,2,Entreprises et administrations,1,,2,,0,euro/MWh,TWh
