numero;annee;impot;prevu;realise;ecart
110240;2011;Impôt sur le revenu;10;11;1
120207;2011;Impôt sur le revenu;2;1;-1
120301;2011;Impôt sur le revenu;1;0;-1
120306;2011;Impôt sur le revenu;2;1;-1
130212;2011;Impôt sur le revenu;1;2;1
130213;2011;Impôt sur le revenu;1;2;1
150512;2011;Impôt sur le revenu;4;3;-1
150711;2011;Impôt sur le revenu;1;2;1
160102;2011;Impôt sur le revenu;1;0;-1
160205;2011;Impôt sur le revenu;15;16;1
180101;2011;Impôt sur le revenu;4;3;-1
180304;2011;Impôt sur le revenu;0;1;1
210316;2011;Impôt sur le revenu et impôt sur les sociétés;33;32;-1
230202;2011;Impôt sur le revenu et impôt sur les sociétés;0;1;1
230203;2011;Impôt sur le revenu et impôt sur les sociétés;2;3;1
230403;2011;Impôt sur le revenu et impôt sur les sociétés;0;1;1
230506;2011;Impôt sur le revenu et impôt sur les sociétés;1;2;1
230507;2011;Impôt sur le revenu et impôt sur les sociétés;0;1;1
320128;2011;Impôt sur les sociétés;3;2;-1
320131;2011;Impôt sur les sociétés;1;0;-1
320135;2011;Impôt sur les sociétés;7;8;1
320138;2011;Impôt sur les sociétés;1;2;1
500102;2011;Droits d'enregistrement et de timbre;2;3;1
520209;2011;Droits d'enregistrement et de timbre;1;2;1
530208;2011;Droits d'enregistrement et de timbre;2;3;1
530211;2011;Droits d'enregistrement et de timbre;0;1;1
720108;2011;Taxe sur la valeur ajoutée;1;2;1
720201;2011;Taxe sur la valeur ajoutée;5;4;-1
740103;2011;Taxe sur la valeur ajoutée;6;5;-1
800115;2011;TICPE / produits énergétiques hors gaz et charbons;2;3;1
060104;2011;Impôts locaux;2;3;1
060203;2011;Impôts locaux;12;11;-1
520208;2011;Droits d'enregistrement et de timbre;3;2;-1
110205;2012;Impôt sur le revenu;9;10;1
110234;2012;Impôt sur le revenu;5;6;1
110238;2012;Impôt sur le revenu;3;4;1
110240;2012;Impôt sur le revenu;11;12;1
120207;2012;Impôt sur le revenu;2;1;-1
120301;2012;Impôt sur le revenu;1;0;-1
130211;2012;Impôt sur le revenu;10;9;-1
130213;2012;Impôt sur le revenu;1;0;-1
130217;2012;Impôt sur le revenu;2;3;1
140126;2012;Impôt sur le revenu;1;2;1
150512;2012;Impôt sur le revenu;1;2;1
150712;2012;Impôt sur le revenu;0;1;1
160102;2012;Impôt sur le revenu;1;0;-1
160205;2012;Impôt sur le revenu;16;17;1
160301;2012;Impôt sur le revenu;10;9;-1
180304;2012;Impôt sur le revenu;0;1;1
210318;2012;Impôt sur le revenu et impôt sur les sociétés;23;22;-1
230405;2012;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
230506;2012;Impôt sur le revenu et impôt sur les sociétés;1;2;1
230507;2012;Impôt sur le revenu et impôt sur les sociétés;0;1;1
230604;2012;Impôt sur le revenu et impôt sur les sociétés;19;20;1
320118;2012;Impôt sur les sociétés;15;16;1
320129;2012;Impôt sur les sociétés;52;51;-1
320134;2012;Impôt sur les sociétés;0;1;1
320135;2012;Impôt sur les sociétés;8;7;-1
320138;2012;Impôt sur les sociétés;2;3;1
320140;2012;Impôt sur les sociétés;10;9;-1
500102;2012;Droits d'enregistrement et de timbre;3;4;1
520112;2012;Droits d'enregistrement et de timbre;24;25;1
520209;2012;Droits d'enregistrement et de timbre;1;2;1
530208;2012;Droits d'enregistrement et de timbre;2;3;1
570102;2012;Droits d'enregistrement et de timbre;1;0;-1
710101;2012;Taxe sur la valeur ajoutée;0;1;1
800103;2012;TICPE / produits énergétiques hors gaz et charbons;21;22;1
800115;2012;TICPE / produits énergétiques hors gaz et charbons;2;3;1
820103;2012;TICFE / électricité;7;6;-1
060104;2012;Impôts locaux;2;3;1
060203;2012;Impôts locaux;12;11;-1
520206;2012;Droits d'enregistrement et de timbre;28;27;-1
110211;2013;Impôt sur le revenu;45;44;-1
110238;2013;Impôt sur le revenu;4;3;-1
110244;2013;Impôt sur le revenu;22;21;-1
110249;2013;Impôt sur le revenu;24;25;1
110250;2013;Impôt sur le revenu;145;146;1
110260;2013;Impôt sur le revenu;2;1;-1
120141;2013;Impôt sur le revenu;4;3;-1
120306;2013;Impôt sur le revenu;1;2;1
130217;2013;Impôt sur le revenu;2;3;1
140106;2013;Impôt sur le revenu;25;24;-1
150712;2013;Impôt sur le revenu;0;1;1
160205;2013;Impôt sur le revenu;16;17;1
160301;2013;Impôt sur le revenu;10;9;-1
180101;2013;Impôt sur le revenu;3;2;-1
180304;2013;Impôt sur le revenu;1;0;-1
200216;2013;Impôt sur le revenu et impôt sur les sociétés;4;3;-1
220104;2013;Impôt sur le revenu et impôt sur les sociétés;4;5;1
220105;2013;Impôt sur le revenu et impôt sur les sociétés;2;1;-1
230202;2013;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
230203;2013;Impôt sur le revenu et impôt sur les sociétés;3;4;1
230403;2013;Impôt sur le revenu et impôt sur les sociétés;1;2;1
230509;2013;Impôt sur le revenu et impôt sur les sociétés;3;2;-1
300209;2013;Impôt sur les sociétés;5;6;1
320131;2013;Impôt sur les sociétés;0;1;1
320134;2013;Impôt sur les sociétés;0;1;1
320138;2013;Impôt sur les sociétés;2;3;1
330106;2013;Impôt sur les sociétés;1;0;-1
420107;2013;Autres impôts directs;11;12;1
530211;2013;Droits d'enregistrement et de timbre;1;0;-1
550101;2013;Droits d'enregistrement et de timbre;0;1;1
570102;2013;Droits d'enregistrement et de timbre;1;0;-1
570204;2013;Droits d'enregistrement et de timbre;0;1;1
700102;2013;Taxe sur la valeur ajoutée;1;2;1
710101;2013;Taxe sur la valeur ajoutée;0;1;1
730302;2013;Taxe sur la valeur ajoutée;6;5;-1
740105;2013;Taxe sur la valeur ajoutée;133;134;1
800103;2013;TICPE / produits énergétiques hors gaz et charbons;22;21;-1
820102;2013;TICFE / électricité;6;7;1
820103;2013;TICFE / électricité;7;6;-1
090201;2013;Impôts locaux;1;2;1
100202;2014;Impôt sur le revenu;6;7;1
110202;2014;Impôt sur le revenu;150;151;1
110205;2014;Impôt sur le revenu;10;9;-1
110228;2014;Impôt sur le revenu;25;24;-1
120139;2014;Impôt sur le revenu;0;1;1
120141;2014;Impôt sur le revenu;3;4;1
120142;2014;Impôt sur le revenu;14;15;1
130207;2014;Impôt sur le revenu;4;3;-1
130211;2014;Impôt sur le revenu;9;10;1
140126;2014;Impôt sur le revenu;2;3;1
140127;2014;Impôt sur le revenu;1;0;-1
140308;2014;Impôt sur le revenu;0;1;1
150712;2014;Impôt sur le revenu;1;2;1
160301;2014;Impôt sur le revenu;9;10;1
160302;2014;Impôt sur le revenu;12;13;1
180101;2014;Impôt sur le revenu;3;2;-1
180304;2014;Impôt sur le revenu;1;0;-1
230506;2014;Impôt sur le revenu et impôt sur les sociétés;2;3;1
230507;2014;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
230509;2014;Impôt sur le revenu et impôt sur les sociétés;3;2;-1
230605;2014;Impôt sur le revenu et impôt sur les sociétés;1;2;1
300209;2014;Impôt sur les sociétés;5;6;1
520209;2014;Droits d'enregistrement et de timbre;2;3;1
530202;2014;Droits d'enregistrement et de timbre;1;0;-1
710101;2014;Taxe sur la valeur ajoutée;1;2;1
720206;2014;Taxe sur la valeur ajoutée;5;4;-1
730206;2014;Taxe sur la valeur ajoutée;155;156;1
730208;2014;Taxe sur la valeur ajoutée;28;27;-1
800103;2014;TICPE / produits énergétiques hors gaz et charbons;22;23;1
800404;2014;TICPE / produits énergétiques hors gaz et charbons;40;39;-1
820102;2014;TICFE / électricité;6;7;1
820103;2014;TICFE / électricité;6;5;-1
050109;2014;Impôts locaux;8;9;1
120308;2014;Impôt sur le revenu;0;1;1
520207;2014;Droits d'enregistrement et de timbre;1;0;-1
110205;2015;Impôt sur le revenu;10;9;-1
110229;2015;Impôt sur le revenu;2;1;-1
110240;2015;Impôt sur le revenu;12;13;1
110258;2015;Impôt sur le revenu;20;19;-1
110259;2015;Impôt sur le revenu;11;10;-1
120127;2015;Impôt sur le revenu;41;40;-1
120129;2015;Impôt sur le revenu;7;6;-1
120133;2015;Impôt sur le revenu;9;10;1
120139;2015;Impôt sur le revenu;0;1;1
120140;2015;Impôt sur le revenu;12;13;1
120141;2015;Impôt sur le revenu;3;4;1
120142;2015;Impôt sur le revenu;16;15;-1
120306;2015;Impôt sur le revenu;2;1;-1
130211;2015;Impôt sur le revenu;9;10;1
140103;2015;Impôt sur le revenu;50;49;-1
140308;2015;Impôt sur le revenu;0;1;1
150712;2015;Impôt sur le revenu;1;2;1
160301;2015;Impôt sur le revenu;9;8;-1
160302;2015;Impôt sur le revenu;12;13;1
200216;2015;Impôt sur le revenu et impôt sur les sociétés;2;3;1
210315;2015;Impôt sur le revenu et impôt sur les sociétés;44;45;1
220105;2015;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
230507;2015;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
230509;2015;Impôt sur le revenu et impôt sur les sociétés;2;3;1
230606;2015;Impôt sur le revenu et impôt sur les sociétés;5;6;1
320121;2015;Impôt sur les sociétés;65;66;1
320134;2015;Impôt sur les sociétés;2;1;-1
400108;2015;Autres impôts directs;50;49;-1
500101;2015;Droits d'enregistrement et de timbre;1;0;-1
530202;2015;Droits d'enregistrement et de timbre;0;1;1
530206;2015;Droits d'enregistrement et de timbre;7;6;-1
700102;2015;Taxe sur la valeur ajoutée;2;1;-1
730208;2015;Taxe sur la valeur ajoutée;26;27;1
730302;2015;Taxe sur la valeur ajoutée;8;7;-1
800108;2015;TICPE / produits énergétiques hors gaz et charbons;1;0;-1
820103;2015;TICFE / électricité;6;5;-1
060104;2015;Impôts locaux;3;2;-1
060203;2015;Impôts locaux;10;9;-1
090108;2015;Impôts locaux;15;16;1
090201;2015;Impôts locaux;2;3;1
120308;2015;Impôt sur le revenu;0;1;1
100105;2016;Impôt sur le revenu;1;2;1
100202;2016;Impôt sur le revenu;6;7;1
110202;2016;Impôt sur le revenu;155;154;-1
110229;2016;Impôt sur le revenu;2;1;-1
110240;2016;Impôt sur le revenu;14;15;1
110259;2016;Impôt sur le revenu;12;11;-1
110262;2016;Impôt sur le revenu;4;5;1
120139;2016;Impôt sur le revenu;1;2;1
120140;2016;Impôt sur le revenu;14;13;-1
130207;2016;Impôt sur le revenu;3;4;1
140103;2016;Impôt sur le revenu;37;36;-1
140105;2016;Impôt sur le revenu;38;37;-1
160302;2016;Impôt sur le revenu;13;14;1
180105;2016;Impôt sur le revenu;2;1;-1
200216;2016;Impôt sur le revenu et impôt sur les sociétés;5;4;-1
220105;2016;Impôt sur le revenu et impôt sur les sociétés;1;2;1
230403;2016;Impôt sur le revenu et impôt sur les sociétés;2;1;-1
230509;2016;Impôt sur le revenu et impôt sur les sociétés;2;3;1
230602;2016;Impôt sur le revenu et impôt sur les sociétés;120;119;-1
230604;2016;Impôt sur le revenu et impôt sur les sociétés;10;9;-1
320138;2016;Impôt sur les sociétés;3;2;-1
400112;2016;Autres impôts directs;60;61;1
510101;2016;Droits d'enregistrement et de timbre;0;1;1
530212;2016;Droits d'enregistrement et de timbre;3;4;1
710101;2016;Taxe sur la valeur ajoutée;2;1;-1
720206;2016;Taxe sur la valeur ajoutée;4;5;1
730302;2016;Taxe sur la valeur ajoutée;7;6;-1
800103;2016;TICPE / produits énergétiques hors gaz et charbons;30;29;-1
800114;2016;TICPE / produits énergétiques hors gaz et charbons;11;12;1
050109;2016;Impôts locaux;9;8;-1
070203;2016;Impôts locaux;38;37;-1
120308;2016;Impôt sur le revenu;1;2;1
350101;2016;Impôt sur les sociétés;2;3;1
100201;2017;Impôt sur le revenu;315;316;1
100202;2017;Impôt sur le revenu;6;7;1
110226;2017;Impôt sur le revenu;5;6;1
110234;2017;Impôt sur le revenu;5;4;-1
110238;2017;Impôt sur le revenu;1;0;-1
110240;2017;Impôt sur le revenu;16;17;1
110257;2017;Impôt sur le revenu;1;0;-1
110259;2017;Impôt sur le revenu;10;11;1
120111;2017;Impôt sur le revenu;375;374;-1
120129;2017;Impôt sur le revenu;4;5;1
120139;2017;Impôt sur le revenu;2;3;1
120140;2017;Impôt sur le revenu;11;10;-1
130204;2017;Impôt sur le revenu;45;44;-1
140104;2017;Impôt sur le revenu;125;124;-1
140126;2017;Impôt sur le revenu;4;3;-1
140308;2017;Impôt sur le revenu;1;0;-1
140309;2017;Impôt sur le revenu;1;0;-1
160206;2017;Impôt sur le revenu;1;0;-1
180105;2017;Impôt sur le revenu;2;1;-1
200217;2017;Impôt sur le revenu et impôt sur les sociétés;4;5;1
210312;2017;Impôt sur le revenu et impôt sur les sociétés;22;23;1
230203;2017;Impôt sur le revenu et impôt sur les sociétés;7;6;-1
230403;2017;Impôt sur le revenu et impôt sur les sociétés;0;1;1
230510;2017;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
230606;2017;Impôt sur le revenu et impôt sur les sociétés;7;6;-1
320138;2017;Impôt sur les sociétés;3;2;-1
500101;2017;Droits d'enregistrement et de timbre;0;1;1
520105;2017;Droits d'enregistrement et de timbre;0;1;1
520112;2017;Droits d'enregistrement et de timbre;21;20;-1
520118;2017;Droits d'enregistrement et de timbre;6;7;1
520209;2017;Droits d'enregistrement et de timbre;2;1;-1
530202;2017;Droits d'enregistrement et de timbre;1;0;-1
550103;2017;Droits d'enregistrement et de timbre;33;32;-1
720206;2017;Taxe sur la valeur ajoutée;5;4;-1
730212;2017;Taxe sur la valeur ajoutée;25;24;-1
730302;2017;Taxe sur la valeur ajoutée;7;6;-1
800103;2017;TICPE / produits énergétiques hors gaz et charbons;35;34;-1
800114;2017;TICPE / produits énergétiques hors gaz et charbons;15;16;1
800203;2017;TICPE / produits énergétiques hors gaz et charbons;103;102;-1
800208;2017;TICPE / produits énergétiques hors gaz et charbons;65;66;1
090101;2017;Impôts locaux;1;0;-1
090108;2017;Impôts locaux;13;14;1
120308;2017;Impôt sur le revenu;2;3;1
160104;2017;Impôt sur le revenu;10;11;1
110205;2018;Impôt sur le revenu;9;8;-1
110216;2018;Impôt sur le revenu;57;58;1
110229;2018;Impôt sur le revenu;1;0;-1
110240;2018;Impôt sur le revenu;17;18;1
110244;2018;Impôt sur le revenu;28;29;1
110248;2018;Impôt sur le revenu;0;1;1
110261;2018;Impôt sur le revenu;554;555;1
110262;2018;Impôt sur le revenu;5;6;1
120123;2018;Impôt sur le revenu;55;56;1
120139;2018;Impôt sur le revenu;3;4;1
120140;2018;Impôt sur le revenu;7;6;-1
120143;2018;Impôt sur le revenu;0;1;1
120145;2018;Impôt sur le revenu;11;10;-1
120306;2018;Impôt sur le revenu;1;2;1
120402;2018;Impôt sur le revenu;0;1;1
130204;2018;Impôt sur le revenu;45;44;-1
140102;2018;Impôt sur le revenu;278;277;-1
140105;2018;Impôt sur le revenu;31;30;-1
140308;2018;Impôt sur le revenu;1;0;-1
150712;2018;Impôt sur le revenu;5;4;-1
160301;2018;Impôt sur le revenu;8;7;-1
160302;2018;Impôt sur le revenu;14;13;-1
200214;2018;Impôt sur le revenu et impôt sur les sociétés;2;3;1
230303;2018;Impôt sur le revenu et impôt sur les sociétés;3;2;-1
230510;2018;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
300111;2018;Impôt sur les sociétés;9;10;1
320141;2018;Impôt sur les sociétés;2;3;1
520111;2018;Droits d'enregistrement et de timbre;0;1;1
520112;2018;Droits d'enregistrement et de timbre;21;20;-1
530206;2018;Droits d'enregistrement et de timbre;7;6;-1
550103;2018;Droits d'enregistrement et de timbre;33;32;-1
730208;2018;Taxe sur la valeur ajoutée;30;31;1
800117;2018;TICPE / produits énergétiques hors gaz et charbons;44;45;1
950102;2018;Autres droits;14;15;1
050109;2018;Impôts locaux;9;10;1
050203;2018;Impôts locaux;1;0;-1
060108;2018;Impôts locaux;7;8;1
090108;2018;Impôts locaux;14;15;1
110205;2019;Impôt sur le revenu;8;7;-1
120133;2019;Impôt sur le revenu;8;7;-1
120141;2019;Impôt sur le revenu;2;1;-1
120145;2019;Impôt sur le revenu;10;11;1
140103;2019;Impôt sur le revenu;17;16;-1
140106;2019;Impôt sur le revenu;6;5;-1
160204;2019;Impôt sur le revenu;24;25;1
160205;2019;Impôt sur le revenu;23;24;1
210203;2019;Impôt sur le revenu et impôt sur les sociétés;4;3;-1
230303;2019;Impôt sur le revenu et impôt sur les sociétés;2;1;-1
230604;2019;Impôt sur le revenu et impôt sur les sociétés;10;11;1
320134;2019;Impôt sur les sociétés;1;0;-1
320138;2019;Impôt sur les sociétés;2;3;1
320141;2019;Impôt sur les sociétés;3;4;1
440103;2019;Autres impôts directs;10;9;-1
520105;2019;Droits d'enregistrement et de timbre;1;0;-1
520111;2019;Droits d'enregistrement et de timbre;0;1;1
530208;2019;Droits d'enregistrement et de timbre;1;2;1
720201;2019;Taxe sur la valeur ajoutée;6;5;-1
720206;2019;Taxe sur la valeur ajoutée;5;4;-1
730208;2019;Taxe sur la valeur ajoutée;33;34;1
820202;2019;TICFE / électricité;104;105;1
040108;2019;Impôts locaux;22;23;1
050203;2019;Impôts locaux;1;0;-1
060108;2019;Impôts locaux;8;9;1
110218;2020;Impôt sur le revenu;32;31;-1
110226;2020;Impôt sur le revenu;5;4;-1
110236;2020;Impôt sur le revenu;52;51;-1
120129;2020;Impôt sur le revenu;0;1;1
120144;2020;Impôt sur le revenu;28;29;1
120145;2020;Impôt sur le revenu;12;11;-1
120146;2020;Impôt sur le revenu;1880;1879;-1
120201;2020;Impôt sur le revenu;60;59;-1
130217;2020;Impôt sur le revenu;3;2;-1
140103;2020;Impôt sur le revenu;16;17;1
140122;2020;Impôt sur le revenu;7;8;1
140126;2020;Impôt sur le revenu;3;2;-1
160301;2020;Impôt sur le revenu;7;6;-1
230203;2020;Impôt sur le revenu et impôt sur les sociétés;3;2;-1
230303;2020;Impôt sur le revenu et impôt sur les sociétés;2;1;-1
230403;2020;Impôt sur le revenu et impôt sur les sociétés;1;2;1
230605;2020;Impôt sur le revenu et impôt sur les sociétés;4;3;-1
230606;2020;Impôt sur le revenu et impôt sur les sociétés;7;8;1
230608;2020;Impôt sur le revenu et impôt sur les sociétés;1;2;1
230609;2020;Impôt sur le revenu et impôt sur les sociétés;1;0;-1
300110;2020;Impôt sur les sociétés;8;7;-1
320134;2020;Impôt sur les sociétés;1;0;-1
520114;2020;Droits d'enregistrement et de timbre;0;1;1
520118;2020;Droits d'enregistrement et de timbre;9;8;-1
530208;2020;Droits d'enregistrement et de timbre;1;2;1
710101;2020;Taxe sur la valeur ajoutée;1;0;-1
720206;2020;Taxe sur la valeur ajoutée;5;4;-1
730212;2020;Taxe sur la valeur ajoutée;24;25;1
730302;2020;Taxe sur la valeur ajoutée;11;10;-1
740102;2020;Taxe sur la valeur ajoutée;15;14;-1
800214;2020;TICPE / produits énergétiques hors gaz et charbons;0;1;1
820205;2020;TICFE / électricité;5;4;-1
040111;2020;Impôts locaux;1;0;-1
050106;2020;Impôts locaux;68;67;-1
050201;2020;Impôts locaux;40;41;1
090109;2020;Impôts locaux;4;3;-1
090113;2020;Impôts locaux;1;0;-1
110226;2021;Impôt sur le revenu;5;4;-1
110244;2021;Impôt sur le revenu;28;29;1
110248;2021;Impôt sur le revenu;0;1;1
110256;2021;Impôt sur le revenu;34;33;-1
110264;2021;Impôt sur le revenu;0;1;1
120133;2021;Impôt sur le revenu;7;6;-1
120139;2021;Impôt sur le revenu;4;5;1
120141;2021;Impôt sur le revenu;1;0;-1
120142;2021;Impôt sur le revenu;17;16;-1
120143;2021;Impôt sur le revenu;1;2;1
120145;2021;Impôt sur le revenu;12;11;-1
120509;2021;Impôt sur le revenu;0;1;1
130217;2021;Impôt sur le revenu;3;2;-1
140103;2021;Impôt sur le revenu;11;12;1
140122;2021;Impôt sur le revenu;6;5;-1
140126;2021;Impôt sur le revenu;1;2;1
140309;2021;Impôt sur le revenu;4;3;-1
160204;2021;Impôt sur le revenu;25;24;-1
210327;2021;Impôt sur le revenu et impôt sur les sociétés;0;1;1
230409;2021;Impôt sur le revenu et impôt sur les sociétés;6;5;-1
230410;2021;Impôt sur le revenu et impôt sur les sociétés;9;10;1
230604;2021;Impôt sur le revenu et impôt sur les sociétés;11;12;1
230605;2021;Impôt sur le revenu et impôt sur les sociétés;3;2;-1
230606;2021;Impôt sur le revenu et impôt sur les sociétés;6;5;-1
300110;2021;Impôt sur les sociétés;10;9;-1
300111;2021;Impôt sur les sociétés;4;5;1
300209;2021;Impôt sur les sociétés;6;5;-1
320128;2021;Impôt sur les sociétés;11;12;1
320134;2021;Impôt sur les sociétés;0;1;1
320143;2021;Impôt sur les sociétés;0;1;1
440103;2021;Autres impôts directs;9;8;-1
520105;2021;Droits d'enregistrement et de timbre;0;1;1
520114;2021;Droits d'enregistrement et de timbre;0;1;1
520118;2021;Droits d'enregistrement et de timbre;9;10;1
530207;2021;Droits d'enregistrement et de timbre;7;6;-1
710101;2021;Taxe sur la valeur ajoutée;1;0;-1
